player,country,games,win_rate,kda,avg_kills,avg_deaths,avg_assists,csm,gpm,kp%,dmg%,dpm,vspm,avg_wpm,avg_wcpm,avg_vwpm,gd@15,csd@15,xpd@15,fb_%,fb_victim,penta_kills,solo_kills
Tatu,BR,3,0.33299999999999996,2.9,3.0,2.3,3.7,6.1,345,0.634,16.4,396,1.4,0.33,0.33,0.27,40,-7,-325,0.33299999999999996,0.33299999999999996,0,0
Taxvig,DK,4,0.0,1.0,1.5,5.3,3.8,5.2,297,0.742,12.8,284,0.87,0.11,0.25,0.09,-445,-17,-661,0.25,0.0,0,0
Techoteco,DE,6,0.5,2.0,1.8,5.2,8.5,5.8,322,0.659,14.3,392,1.25,0.23,0.36,0.15,-533,-2,-159,0.16699999999999998,0.16699999999999998,0,0
Teddy,KR,2,0.0,1.1,1.0,4.0,3.5,8.8,383,0.483,26.2,718,1.26,0.47,0.24,0.15,-763,0,-182,0.0,0.0,0,0
Tempester,KR,10,0.3,3.1,2.8,3.1,6.9,8.5,402,0.537,27.2,733,0.93,0.29,0.22,0.18,-156,1,75,0.1,0.1,0,1
Thanatos,KR,2,1.0,8.0,2.5,1.0,5.5,9.5,434,0.514,26.3,598,1.14,0.3,0.28,0.14,380,30,624,0.0,0.5,0,0
Thayger,ES,9,0.444,2.5,2.7,3.4,6.0,6.2,352,0.715,17.2,405,1.14,0.22,0.25,0.22,-104,-3,-66,0.556,0.0,0,1
TheMountain,IT,3,0.33299999999999996,2.3,1.0,3.0,6.0,6.0,306,0.524,15.4,410,0.55,0.14,0.1,0.08,-848,-25,-807,0.0,0.667,0,0
TheSerius,GR,7,0.429,2.5,1.4,3.4,7.0,6.3,329,0.41600000000000004,12.9,356,0.84,0.43,0.1,0.08,-303,-15,-257,0.0,0.0,0,1
TheShy,KR,8,0.5,2.7,2.1,2.9,5.8,7.7,363,0.518,22.2,578,1.01,0.39,0.18,0.14,179,0,0,0.0,0.0,0,0
Theocacs,FR,4,0.5,2.8,1.5,3.3,7.5,5.5,316,0.614,12.1,301,1.37,0.34,0.27,0.29,16,-6,-256,0.25,0.0,0,0
Thomas,HR,9,0.667,3.1,1.0,3.7,10.3,1.0,261,0.716,7.9,198,3.36,1.6,0.4,0.31,-268,1,-201,0.222,0.111,0,1
Thumb,KR,10,0.2,1.9,0.5,4.6,8.4,1.2,237,0.6920000000000001,8.4,194,3.52,1.64,0.61,0.5,-406,-4,-456,0.5,0.1,0,1
Tian,CN,7,0.857,4.3,4.0,3.0,8.9,6.7,397,0.726,15.4,395,1.65,0.41,0.39,0.34,243,0,0,0.0,0.0,0,0
Tianzhen,CN,6,0.0,1.3,1.7,6.0,5.8,6.0,330,0.799,15.5,337,1.41,0.42,0.25,0.39,-645,0,0,0.0,0.0,0,0
Time,PT,9,0.667,4.8,4.0,2.4,7.8,7.3,399,0.71,22.8,614,1.26,0.31,0.25,0.24,522,14,596,0.33299999999999996,0.111,0,3
Tinowns,BR,3,0.33299999999999996,2.6,2.0,3.0,5.7,8.2,368,0.643,30.2,645,1.02,0.36,0.28,0.19,-546,1,88,0.0,0.33299999999999996,0,1
Titan,BR,3,0.667,3.9,6.3,3.0,5.3,9.1,458,0.7140000000000001,31.6,856,1.66,0.48,0.5,0.2,457,-5,237,0.667,0.0,0,1
Tochas,PT,2,1.0,5.3,1.0,4.0,20.0,0.8,282,0.8420000000000001,7.6,243,3.27,1.67,0.41,0.37,226,-5,-392,0.5,0.0,0,1
Tockimo,DE,6,0.5,4.8,1.0,2.5,11.0,0.8,259,0.8140000000000001,10.1,240,3.06,1.72,0.35,0.43,258,-4,-143,0.5,0.0,0,0
Toffe,LT,4,0.0,1.2,2.3,4.0,2.5,8.5,382,0.6679999999999999,28.1,594,0.95,0.4,0.22,0.23,-770,-12,-433,0.0,0.0,0,1
TolanD,KR,5,0.4,4.0,3.4,2.6,7.0,8.7,417,0.622,31.5,765,1.15,0.4,0.27,0.2,535,9,139,0.6,0.0,0,4
Tomo,US,2,0.0,1.2,1.5,4.5,4.0,8.4,360,0.688,26.1,705,0.67,0.28,0.17,0.02,-900,-8,-308,0.0,0.5,0,0
ToongE,GB,5,0.4,4.1,5.0,3.0,7.4,8.4,425,0.725,32.9,930,0.92,0.42,0.18,0.16,-6,6,314,0.4,0.0,0,0
Tracyn,PL,9,0.778,5.2,3.1,1.6,5.0,8.0,404,0.536,18.8,504,0.67,0.27,0.09,0.09,310,13,454,0.111,0.0,0,3
Treatz,SE,6,0.833,5.1,1.8,3.3,15.2,0.9,286,0.723,9.4,300,3.09,1.51,0.28,0.3,-296,-2,84,0.5,0.33299999999999996,0,1
Trymbi,PL,3,0.33299999999999996,2.2,0.7,4.3,8.7,1.4,245,0.765,7.2,172,3.23,1.38,0.51,0.36,-30,0,329,0.33299999999999996,0.0,0,0
Tsiperakos,GR,7,0.429,3.5,4.3,3.6,8.1,8.0,414,0.828,35.5,954,0.92,0.39,0.14,0.06,-54,0,244,0.429,0.0,0,2
Turtle,BR,4,0.0,0.9,1.8,4.0,2.0,7.1,330,0.376,22.9,473,0.65,0.36,0.05,0.1,-353,-16,-278,0.25,0.0,0,3
Tutsz,BR,3,0.33299999999999996,2.9,2.3,2.3,4.3,8.1,378,0.493,28.7,693,0.81,0.33,0.18,0.16,-299,-15,-294,0.33299999999999996,0.33299999999999996,0,0
Twiizt,SE,4,0.25,2.2,1.0,3.8,7.3,1.0,239,0.792,8.5,223,2.95,1.33,0.4,0.34,-96,-2,-393,0.0,0.0,0,0
Typhoon,TR,5,0.4,6.9,3.0,2.0,10.8,5.8,354,0.75,16.3,463,1.46,0.31,0.27,0.25,400,3,55,0.2,0.0,0,1
UNF0RGIVEN,SE,9,0.556,6.8,5.2,1.7,6.1,9.7,467,0.696,30.8,806,0.77,0.34,0.19,0.06,525,6,428,0.222,0.0,0,3
Ucal,KR,13,0.462,4.7,3.0,1.8,5.3,9.0,419,0.66,26.7,637,0.84,0.25,0.23,0.1,-189,-3,-117,0.308,0.0,0,4
UmTi,KR,2,1.0,4.2,3.0,2.5,7.5,7.2,392,0.53,13.6,420,1.43,0.36,0.25,0.28,520,11,536,0.5,0.5,0,0
Upset,DE,6,0.833,11.2,6.0,1.0,5.2,9.3,457,0.6609999999999999,27.9,825,1.06,0.45,0.23,0.1,318,4,246,0.16699999999999998,0.0,0,0
Vampire,CN,6,0.0,1.6,0.8,4.5,6.2,1.0,236,0.726,6.9,156,3.63,1.8,0.53,0.53,-11,0,0,0.0,0.0,0,0
Varry,DE,6,0.5,4.5,4.5,2.5,6.8,8.4,423,0.7759999999999999,25.0,672,1.01,0.49,0.2,0.17,-173,-14,-398,0.33299999999999996,0.0,0,1
Vaynedeta,GR,3,0.33299999999999996,2.5,3.3,3.7,5.7,9.4,414,0.583,27.0,605,0.98,0.36,0.16,0.11,-241,13,557,0.33299999999999996,0.0,0,0
Veignorem,FR,6,0.5,2.3,0.7,5.0,10.7,1.0,248,0.696,8.2,222,4.02,2.23,0.44,0.59,-69,4,90,0.33299999999999996,0.0,0,0
Velja,RS,6,1.0,9.6,4.0,1.5,10.3,6.8,424,0.7929999999999999,18.2,505,1.23,0.24,0.25,0.32,643,13,614,0.16699999999999998,0.0,0,1
Venour,DE,3,0.33299999999999996,8.7,4.0,1.0,4.7,7.9,390,0.469,19.9,563,0.98,0.32,0.17,0.12,1227,33,913,0.0,0.0,0,0
Verdes,PL,3,0.0,0.9,1.0,4.0,2.7,7.8,355,0.778,23.2,363,0.62,0.26,0.09,0.08,-400,-16,-643,0.33299999999999996,0.0,0,0
Vertigo,AT,4,1.0,2.7,2.8,2.8,4.8,7.7,392,0.47100000000000003,18.3,453,0.96,0.5,0.09,0.16,-513,-7,-180,0.25,0.0,0,1
Vetheo,FR,4,1.0,6.0,7.8,2.0,4.3,9.7,506,0.7659999999999999,26.8,658,1.2,0.44,0.31,0.15,531,7,-274,0.5,0.0,0,2
Vicla,KR,11,0.273,2.0,2.2,3.9,5.8,8.1,380,0.68,26.6,695,1.06,0.46,0.25,0.23,-152,-5,-98,0.182,0.182,0,1
Vincenzo,KR,9,0.667,4.0,4.3,2.3,5.0,6.9,387,0.6779999999999999,14.5,374,1.63,0.38,0.39,0.35,300,6,301,0.111,0.0,0,1
Viper,KR,11,0.636,9.8,6.3,1.2,5.3,9.5,466,0.742,32.2,810,1.2,0.45,0.32,0.12,200,4,17,0.364,0.0,0,4
Visdom,DK,3,0.33299999999999996,2.9,0.7,5.0,14.0,0.8,236,0.805,7.4,212,3.81,2.1,0.39,0.54,105,-6,-298,0.33299999999999996,0.33299999999999996,0,0
Vital,KR,8,0.25,1.8,1.0,5.4,8.5,1.2,252,0.722,8.8,238,3.36,1.53,0.56,0.57,30,-1,-99,0.5,0.25,0,0
Vizicsacsi,HU,6,0.833,8.3,5.0,1.8,10.2,7.8,436,0.647,22.8,772,1.04,0.53,0.09,0.19,378,5,23,0.0,0.16699999999999998,0,4
Vladi,GR,6,0.833,6.1,5.2,2.2,8.0,9.4,459,0.768,27.4,845,1.33,0.53,0.26,0.18,366,6,-122,0.33299999999999996,0.16699999999999998,0,2
Vulcan,CA,2,1.0,6.8,0.5,2.0,13.0,1.0,264,0.917,8.6,192,3.58,1.48,0.52,0.46,298,-13,212,0.5,0.0,0,0
Vzz,BG,6,0.5,3.3,4.5,2.8,4.8,8.7,418,0.818,30.3,925,0.7,0.34,0.12,0.12,-176,0,-56,0.0,0.33299999999999996,0,0
WNTR,DE,6,0.16699999999999998,1.0,2.2,4.5,2.2,7.2,354,0.457,18.4,454,0.91,0.42,0.13,0.07,-433,-6,-377,0.0,0.16699999999999998,0,2
Wako,TW,7,0.14300000000000002,2.1,2.1,3.1,4.4,9.0,404,0.597,24.5,511,1.14,0.36,0.34,0.13,-773,0,0,0.0,0.0,0,0
Way,KR,13,0.5379999999999999,2.4,1.0,4.2,8.8,1.0,245,0.765,7.9,198,3.35,1.78,0.38,0.58,-113,-1,123,0.308,0.231,0,2
Wayne,KR,10,0.2,2.8,3.7,3.0,4.8,8.9,394,0.722,25.7,629,0.98,0.43,0.21,0.14,-521,-14,-604,0.4,0.0,0,2
Wei,CN,6,1.0,9.9,4.5,1.3,8.7,6.6,396,0.747,20.1,542,1.73,0.4,0.41,0.33,-88,0,0,0.0,0.0,0,0
WeiWei,CN,7,0.14300000000000002,1.9,2.4,3.6,4.3,6.4,338,0.784,17.9,401,1.45,0.37,0.33,0.3,37,0,0,0.0,0.0,0,0
Wet,KR,9,0.222,2.7,2.0,3.1,6.3,6.1,338,0.696,15.1,398,1.6,0.44,0.33,0.34,-381,-8,-373,0.222,0.111,0,0
White,FR,2,0.0,1.8,2.0,2.5,2.5,5.7,306,0.69,13.3,245,1.55,0.39,0.36,0.29,430,-6,179,0.5,0.0,0,0
Whiteknight,FI,9,0.444,3.0,2.0,2.6,5.6,6.9,345,0.55,20.2,470,0.93,0.43,0.1,0.14,193,6,285,0.111,0.111,0,2
Wildenbruch,DE,3,0.33299999999999996,1.9,0.7,5.0,9.0,1.0,244,0.825,7.8,197,3.44,1.75,0.4,0.41,-123,1,-285,0.0,0.33299999999999996,0,0
Wink,CN,7,0.14300000000000002,2.6,1.6,3.3,7.0,1.1,249,0.701,9.9,235,3.42,1.77,0.4,0.52,-16,0,0,0.0,0.0,0,0
Winsome,US,3,0.33299999999999996,2.8,1.3,3.3,8.0,0.9,237,0.71,7.5,166,3.47,1.93,0.38,0.52,120,-6,-7,0.0,0.0,0,0
Wiz,KR,3,0.33299999999999996,1.8,1.3,4.3,6.7,5.4,304,0.64,13.5,297,1.74,0.35,0.42,0.32,-27,-3,-247,0.0,0.33299999999999996,0,0
Wizer,KR,3,0.667,4.0,3.3,1.7,3.3,8.4,425,0.45299999999999996,21.7,585,1.12,0.37,0.26,0.15,114,6,195,0.0,0.0,0,0
Woody,TW,6,1.0,6.3,1.8,2.0,10.7,1.0,279,0.76,6.7,193,3.18,1.73,0.27,0.53,-41,-1,55,0.33299999999999996,0.16699999999999998,0,0
Wrongo,FR,7,0.429,3.1,0.9,4.3,12.4,1.0,254,0.731,8.0,218,3.28,1.65,0.37,0.5,146,1,374,0.28600000000000003,0.0,0,0
XUN,CN,8,0.75,4.5,3.4,2.4,7.4,6.5,381,0.66,15.5,470,1.36,0.29,0.3,0.27,-195,0,0,0.0,0.0,0,0
Xagog,DE,3,0.33299999999999996,2.0,2.0,4.0,6.0,6.1,341,0.758,12.9,332,1.42,0.3,0.28,0.3,-194,-12,-162,0.0,0.0,0,0
Xavi,PL,7,0.857,4.3,0.9,2.9,11.3,0.9,250,0.768,20.7,190,2.74,1.29,0.35,0.27,-90,2,-177,0.429,0.0,0,1
Xerxe,RO,4,0.75,5.4,3.8,2.3,8.5,6.4,369,0.696,17.5,507,1.32,0.18,0.31,0.17,588,0,253,0.0,0.25,0,1
Xiaohao,CN,7,0.14300000000000002,2.4,4.1,3.6,4.3,5.9,353,0.695,16.2,398,1.24,0.37,0.21,0.25,-133,0,0,0.0,0.0,0,0
Xiaoxu,CN,8,0.5,3.3,2.1,2.0,4.5,7.7,366,0.505,18.8,402,1.06,0.41,0.16,0.16,-70,0,0,0.0,0.0,0,0
Xicor,TN,6,0.16699999999999998,1.7,3.5,3.8,3.2,8.9,389,0.636,28.6,644,0.9,0.43,0.2,0.12,-593,-3,-117,0.16699999999999998,0.16699999999999998,0,0
XnS,TR,5,0.6,2.5,3.6,4.0,6.4,6.2,352,0.72,18.6,416,1.48,0.25,0.38,0.21,356,8,298,0.6,0.2,0,0
YamatoCannon,SE,1,0.0,1.5,1.0,2.0,2.0,6.4,317,0.429,10.0,218,0.43,0.25,0.04,0.0,-827,-32,-521,0.0,0.0,0,1
Ycx,CN,6,0.5,4.0,1.8,3.7,12.7,1.3,269,0.784,8.4,232,3.82,1.82,0.6,0.64,140,0,0,0.0,0.0,0,0
Yeon,US,2,1.0,7.3,5.5,1.5,5.5,9.8,493,0.597,26.7,842,1.58,0.37,0.42,0.13,900,8,308,0.5,0.0,0,0
Yike,SE,6,0.833,6.6,3.7,2.2,10.7,5.9,370,0.8190000000000001,16.3,510,1.44,0.29,0.32,0.23,96,-2,-24,0.33299999999999996,0.0,0,1
YoungJae,KR,8,1.0,4.9,5.1,3.3,10.8,6.2,399,0.6940000000000001,18.0,593,1.7,0.42,0.32,0.35,239,-2,-40,0.625,0.0,0,0
ZaZee,DE,6,0.5,2.9,4.3,3.7,6.2,8.2,410,0.6859999999999999,26.7,719,1.14,0.47,0.21,0.15,-164,3,-200,0.33299999999999996,0.0,0,2
Zankiller,MA,7,0.28600000000000003,3.6,2.7,3.1,8.6,6.2,343,0.68,11.2,291,1.34,0.31,0.24,0.22,333,-4,-4,0.28600000000000003,0.0,0,1
Zanzarah,RU,5,0.4,1.7,1.6,4.0,5.2,6.0,325,0.633,16.5,392,1.28,0.3,0.22,0.23,-270,0,-122,0.0,0.4,0,0
Zdz,CN,7,0.14300000000000002,1.4,1.6,4.4,4.6,7.4,357,0.496,21.5,510,1.08,0.47,0.17,0.22,-173,0,0,0.0,0.0,0,0
Zeka,KR,11,0.636,3.7,3.5,2.5,5.9,8.6,404,0.562,25.0,647,1.2,0.43,0.27,0.2,206,8,316,0.182,0.091,0,3
Zest,KR,4,0.25,3.2,3.3,3.0,6.3,8.2,390,0.619,26.4,723,1.0,0.4,0.23,0.09,44,4,-177,0.25,0.0,0,0
Zeus,KR,11,0.636,2.9,2.0,2.8,6.2,7.6,382,0.57,19.2,486,1.04,0.38,0.15,0.19,110,5,189,0.0,0.273,0,4
Zewih,IT,3,0.667,5.0,4.3,1.7,4.0,7.7,435,0.6779999999999999,29.6,634,0.57,0.24,0.15,0.04,866,2,-403,0.0,0.0,0,0
Zeyzal,US,2,0.0,1.1,0.0,4.0,4.5,0.9,207,0.6779999999999999,8.3,159,3.25,1.61,0.25,0.39,-274,-2,-258,0.5,0.0,0,0
Zhuo,CN,7,0.14300000000000002,1.5,0.0,4.0,6.1,1.0,217,0.664,7.7,173,3.39,1.89,0.37,0.51,-208,0,0,0.0,0.0,0,0
Zicssi,FR,4,0.75,2.5,1.8,3.8,7.8,5.8,337,0.604,11.2,278,1.75,0.33,0.52,0.3,10,5,178,0.25,0.0,0,0
Zika,CN,7,0.14300000000000002,1.6,2.3,3.4,3.3,7.7,356,0.531,22.6,506,0.87,0.33,0.15,0.16,252,0,0,0.0,0.0,0,0
Zinie,KR,8,1.0,5.4,5.3,2.5,8.3,8.5,442,0.596,29.9,958,1.27,0.49,0.31,0.23,1016,11,486,0.25,0.0,0,4
Zoelys,FR,4,0.75,4.5,0.5,2.8,12.0,1.0,257,0.693,7.0,204,3.54,1.69,0.5,0.42,245,-4,290,0.25,0.25,0,0
Zothve,CL,3,0.667,2.9,2.3,2.7,5.3,7.5,362,0.519,19.5,482,0.86,0.41,0.14,0.19,-98,-3,-778,0.33299999999999996,0.33299999999999996,0,0
Zuhy,DK,3,0.0,1.6,1.3,4.0,5.0,8.4,358,0.8079999999999999,27.1,626,0.98,0.4,0.18,0.12,-905,-17,-1315,0.0,0.667,0,0
Zven,DK,2,1.0,8.7,3.5,1.5,9.5,8.7,425,0.875,26.5,584,1.06,0.37,0.17,0.1,-211,-12,-588,0.5,0.0,0,0
ardaffler,RU,4,0.0,2.0,2.5,2.5,2.5,8.5,374,0.698,25.5,540,0.71,0.35,0.18,0.11,-766,-17,-340,0.25,0.0,0,0
bat,CN,4,0.25,2.8,2.8,3.0,5.8,9.1,409,0.7709999999999999,21.4,412,1.17,0.44,0.31,0.17,-504,0,0,0.0,0.0,0,0
behave,PL,7,0.857,4.0,2.7,3.1,9.7,4.7,322,0.626,11.6,352,0.97,0.21,0.21,0.21,-517,-9,-306,0.28600000000000003,0.0,0,0
bluerzor,HU,9,0.667,3.6,3.6,3.6,9.2,6.2,369,0.7440000000000001,17.9,510,1.33,0.31,0.27,0.24,-347,-1,-370,0.556,0.222,0,1
chef,TR,4,0.25,3.3,1.8,3.0,8.3,5.3,316,0.723,12.1,282,1.28,0.21,0.29,0.21,-530,-21,-713,1.0,0.0,0,0
cody,CL,3,0.667,5.1,5.0,2.7,8.7,8.6,443,0.9440000000000001,35.6,840,1.25,0.61,0.14,0.31,699,10,521,0.667,0.0,0,2
deokdam,KR,13,0.5379999999999999,2.8,3.5,3.1,5.0,8.8,411,0.628,26.4,623,1.01,0.37,0.29,0.06,-593,-10,-581,0.308,0.077,0,0
destroy,KR,5,0.4,3.0,2.0,2.6,5.8,7.5,354,0.445,16.2,393,1.12,0.32,0.25,0.18,-590,-8,-610,0.0,0.2,0,1
dyNquedo,BR,3,0.667,4.1,3.3,3.0,9.0,7.6,391,0.805,22.0,596,1.16,0.44,0.27,0.29,546,-1,-88,0.33299999999999996,0.0,0,1
eXyu,US,2,0.0,1.4,1.0,4.5,5.5,6.4,336,0.583,13.8,373,1.61,0.29,0.37,0.27,76,-2,-50,0.0,0.0,0,1
escoX,ES,9,0.0,0.8,0.7,5.8,3.7,1.1,232,0.76,9.6,200,2.83,1.44,0.36,0.39,-443,2,-431,0.111,0.111,0,0
eskii,NO,6,0.667,7.8,1.3,2.0,14.3,1.0,276,0.7390000000000001,7.5,224,3.09,1.56,0.29,0.31,366,4,320,0.33299999999999996,0.16699999999999998,0,0
fNb,BR,2,1.0,9.0,2.5,1.5,11.0,9.0,446,0.693,33.0,1064,1.13,0.51,0.17,0.17,854,16,694,0.0,0.0,0,0
frosty,BR,2,1.0,6.4,2.0,2.5,14.0,1.3,280,0.821,5.9,190,3.48,1.41,0.61,0.39,454,8,268,0.5,0.0,0,0
iBo,PL,9,0.667,4.5,4.8,2.8,7.8,8.1,429,0.701,24.7,725,1.07,0.38,0.19,0.1,597,10,464,0.222,0.0,0,7
iLevi,AL,9,0.444,2.7,1.0,3.7,9.0,1.0,250,0.7509999999999999,8.8,200,3.76,1.87,0.46,0.5,71,-3,-3,0.111,0.222,0,0
iwanan,PL,3,0.667,3.4,2.3,2.7,6.7,8.8,411,0.6890000000000001,27.2,668,0.71,0.31,0.12,0.01,221,-9,49,0.0,0.0,0,0
jojopyun,CA,6,0.833,3.2,3.5,3.0,6.2,8.5,416,0.618,24.7,682,1.33,0.59,0.25,0.33,-22,3,257,0.16699999999999998,0.0,0,0
jokaa,DE,6,0.667,4.3,4.0,3.0,9.0,5.9,365,0.614,16.2,547,1.2,0.28,0.26,0.24,145,-7,-75,0.16699999999999998,0.16699999999999998,0,1
justcan,TR,3,0.33299999999999996,2.5,0.3,4.7,11.3,1.1,238,0.875,7.2,197,3.79,1.88,0.48,0.46,173,2,134,0.0,0.0,0,0
kamilius,SK,9,0.556,3.1,0.6,3.6,10.3,1.0,245,0.69,6.2,159,3.34,1.62,0.43,0.47,37,1,-121,0.33299999999999996,0.222,0,0
kingen,KR,9,0.33299999999999996,2.8,2.8,2.9,5.2,7.8,385,0.635,24.7,648,1.11,0.36,0.21,0.23,48,-2,55,0.33299999999999996,0.111,0,4
leemas,TR,7,0.14300000000000002,2.7,3.1,3.1,5.3,8.7,403,0.643,27.2,600,0.96,0.37,0.26,0.09,-347,-13,-718,0.28600000000000003,0.14300000000000002,0,0
lori,DE,6,0.33299999999999996,1.4,1.2,8.0,9.8,0.9,254,0.8029999999999999,10.2,270,3.77,1.92,0.46,0.58,163,-2,-116,0.33299999999999996,0.33299999999999996,0,0
meiko,CN,8,0.5,3.7,0.6,2.9,9.9,1.1,247,0.79,8.2,213,3.6,1.78,0.48,0.55,-23,0,0,0.0,0.0,0,0
milkyway,CN,8,0.5,4.4,3.6,2.4,6.9,6.9,374,0.782,19.6,417,1.32,0.26,0.3,0.21,259,0,0,0.0,0.0,0,0
monkaS,TR,5,0.4,3.3,0.2,3.6,11.8,0.9,230,0.7879999999999999,6.6,160,3.13,1.5,0.38,0.38,-105,2,-138,0.4,0.0,0,0
noname,GB,8,0.5,3.1,4.1,3.6,7.3,6.0,356,0.667,17.8,557,1.22,0.27,0.26,0.24,477,-1,307,0.625,0.0,0,1
noz2k,DE,6,0.5,5.4,3.0,2.0,7.8,8.2,391,0.6759999999999999,30.4,721,0.88,0.4,0.27,0.12,157,2,382,0.5,0.0,0,2
nrmn,FR,6,0.33299999999999996,3.5,3.3,2.5,5.5,8.7,400,0.677,26.3,603,1.04,0.36,0.24,0.14,-683,-10,75,0.16699999999999998,0.0,0,1
nuc,FR,6,0.33299999999999996,4.1,3.2,2.3,6.5,8.5,391,0.7859999999999999,31.4,812,0.94,0.36,0.19,0.17,47,0,-254,0.16699999999999998,0.0,0,0
odi11,PL,7,0.857,9.8,8.4,1.4,5.6,7.9,457,0.718,29.6,881,0.63,0.22,0.15,0.06,176,4,576,0.28600000000000003,0.28600000000000003,0,2
pr1me,TR,7,0.5710000000000001,3.3,3.7,2.7,5.3,7.0,393,0.483,21.4,578,0.55,0.29,0.08,0.01,-42,-5,-409,0.0,0.28600000000000003,0,3
ptt,ES,9,0.0,0.8,1.9,4.7,1.8,8.2,365,0.674,29.5,614,0.8,0.42,0.13,0.08,-1318,-18,-891,0.222,0.222,0,2
sasi,CN,6,0.5,4.8,3.2,2.5,8.8,7.5,395,0.6559999999999999,24.7,676,0.87,0.31,0.14,0.12,165,0,0,0.0,0.0,0,0
scary,BR,3,0.667,3.2,2.0,3.3,8.7,6.2,339,0.8009999999999999,13.0,328,1.36,0.33,0.35,0.29,-716,-12,-753,0.667,0.0,0,0
shanji,CN,4,0.75,3.9,2.5,2.0,5.3,7.7,363,0.447,20.7,510,0.96,0.32,0.18,0.14,-28,0,0,0.0,0.0,0,0
sheer,CN,4,0.25,3.6,1.8,2.0,5.5,8.2,379,0.6409999999999999,21.7,420,0.91,0.36,0.12,0.16,-188,0,0,0.0,0.0,0,0
sorrow,CN,4,0.25,2.7,1.5,2.8,6.0,6.2,335,0.667,15.5,308,1.47,0.29,0.36,0.25,-297,0,0,0.0,0.0,0,0
twohoyrz,BG,9,0.667,4.6,4.1,2.7,8.2,8.8,437,0.6559999999999999,25.9,761,0.94,0.4,0.16,0.12,-326,1,-26,0.33299999999999996,0.222,0,1
whiteinn,RO,9,0.444,3.1,0.8,3.4,10.0,0.9,255,0.763,6.6,161,2.86,1.52,0.26,0.34,-49,-5,-36,0.444,0.111,0,0
xKenzuke,DE,6,0.5,4.1,5.5,3.0,6.8,8.6,447,0.765,28.5,742,1.2,0.4,0.29,0.17,109,10,472,0.16699999999999998,0.33299999999999996,0,2
xiaohu,CN,7,0.857,4.1,3.4,2.9,8.3,8.0,417,0.6609999999999999,31.9,810,1.14,0.3,0.29,0.16,989,0,0,0.0,0.0,0,0
xmatty,GB,6,0.833,8.9,6.8,1.7,8.0,8.3,453,0.629,25.0,831,0.82,0.32,0.21,0.03,-93,0,64,0.5,0.0,0,2
xqw,CN,6,0.5,3.2,4.2,4.0,8.7,8.1,410,0.701,24.3,668,1.05,0.26,0.24,0.14,92,0,0,0.0,0.0,0,0
